"","sssdistrict","ssslong","ssslat"
"4316","Gomoa",NA,NA
"4317","Keta",NA,NA
"4318","Techiman Municipal",NA,NA
"4319","Ketu (Denu)",1.03270864486694,6.11122751235962
"4320","Manya Krobo",NA,NA
"4321","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4322","",NA,NA
"4323","Akwapim South",NA,NA
"4324","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034
"4325","New Juaben",NA,NA
"4326","Akwapim North",NA,NA
"4327","Saboba/ Chereponi",NA,NA
"4328","Accra Metro",NA,NA
"4329","Dormaa",NA,NA
"4330","Asante Akim North",NA,NA
"4331","Kumasi Metro",-1.59718716144562,6.68205976486206
"4332","Berekum",-2.63174390792847,7.50356483459473
"4333","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"4334","Tarkwa Nsuaem*",NA,NA
"4335","Aowin Suaman",NA,NA
"4336","Shama Ahanta East",NA,NA
"4337","Talensi Nabdam",NA,NA
"4338","Ahafo Ano North",NA,NA
"4339","Suhum/Kraboa Coaltar",NA,NA
"4340","Wassa West",NA,NA
"4341","",NA,NA
"4342","Accra Metro",NA,NA
"4343","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4344","Sekyere West",NA,NA
"4345","",NA,NA
"4346","Cape Coast",NA,NA
"4347","Akwapim North",NA,NA
"4348","Ketu",NA,NA
"4349","Dangme West",NA,NA
"4350","Kumasi Metro",NA,NA
"4351","Sekyere East",NA,NA
"4352","",NA,NA
"4353","Wenchi Municipal",NA,NA
"4354","Agona Swedru",NA,NA
"4355","Shama Ahanta East",NA,NA
"4356","New Juaben",NA,NA
"4357","Ga East",NA,NA
"4358","Sekyere West",NA,NA
"4359","Tema",-0.0500882156193256,5.69031476974487
"4360","Ajumako/ Enyan/Esiam",NA,NA
"4361","Ga East",NA,NA
"4362","Akwapim North",NA,NA
"4363","Accra Metro",NA,NA
"4364","Accra Metro",NA,NA
"4365","Cape Coast",NA,NA
"4366","Ga East",NA,NA
"4367","Manya Krobo",NA,NA
"4368","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"4369","South Tongu",NA,NA
"4370","Kwahu South",NA,NA
"4371","Kumasi Metro",-1.59718716144562,6.68205976486206
"4372","Kete Krachie",-0.0899035781621933,8.05344390869141
"4373","Akwapim North",NA,NA
"4374","Techiman Municipal",NA,NA
"4375","Kumasi Metro",NA,NA
"4376","Kwabre",NA,NA
"4377","Asante Akim North",NA,NA
"4378","Asante Akim South",NA,NA
"4379","Fanteakwa",NA,NA
"4380","Sunyani",-2.3274233341217,7.34467792510986
"4381","Wa Municipal",NA,NA
"4382","Keta",NA,NA
"4383","Offinso",NA,NA
"4384","Ga East",NA,NA
"4385","Tema",-0.0500882156193256,5.69031476974487
"4386","Cape Coast",NA,NA
"4387","Wa Municipal",-2.28503036499023,10.0306215286255
"4388","Fanteakwa",NA,NA
"4389","Jirapa/ Lambussie",NA,NA
"4390","Accra Metro",NA,NA
"4391","Bosomtwe/Atwima/ Kwanwoma",NA,NA
"4392","KUMASI METRO",NA,NA
"4393","Ga West",NA,NA
"4394","",NA,NA
"4395","Ga East",NA,NA
"4396","Kwaebibirem",NA,NA
"4397","Tain",NA,NA
"4398","Adansi North",NA,NA
"4399","Juaboso",NA,NA
"4400","Amansie East",NA,NA
"4401","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"4402","Ga West",NA,NA
"4403","Shama Ahanta East",NA,NA
"4404","Ga East (Abokobi)",-0.241145879030228,5.72114276885986
"4405","Manya Krobo",NA,NA
"4406","Techiman Municipal",NA,NA
"4407","Hohoe",0.466238558292389,7.03059482574463
"4408","Akwapim North",NA,NA
"4409","Tema",-0.0500882156193256,5.69031476974487
"4410","Assin North",NA,NA
"4411","Jaman North",NA,NA
"4412","West Mamprusi",NA,NA
"4413","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4414","Adansi South",NA,NA
"4415","Kwahu North",NA,NA
"4416","Asante Akim South",NA,NA
"4417","West Mamprusi",NA,NA
"4418","South Tongu",NA,NA
"4419","Akwapim North",NA,NA
"4420","Asokore Mampong Municipal",NA,NA
"4421","Shama Ahanta East",NA,NA
"4422","Awutu/Efutu/ Senya",NA,NA
"4423","Kumasi Metro",NA,NA
"4424","Kwahu South",NA,NA
"4425","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"4426","Zabzugu Tatale",NA,NA
"4427","North Tongu",NA,NA
"4428","Amansie West",NA,NA
"4429","Tarkwa Nsuaem*",NA,NA
"4430","Cherponi Saboba",NA,NA
"4431","West Mamprusi",NA,NA
"4432","Sekyere East",NA,NA
"4433","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"4434","Wenchi Municipal",NA,NA
"4435","Birim South",NA,NA
"4436","ACCRA METRO",NA,NA
"4437","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"4438","Asante Akim South",NA,NA
"4439","Awutu/Efutu/ Senya",NA,NA
"4440","East Gonja",NA,NA
"4441","Kwahu North",NA,NA
"4442","South Tongu",NA,NA
"4443","Kasena-Nankani",NA,NA
"4444","Tema",-0.0500882156193256,5.69031476974487
"4445","Afigya Sekyere",NA,NA
"4446","Aowin Suaman",NA,NA
"4447","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647
"4448","Sekyere West",NA,NA
"4449","Mophor Wassa East",NA,NA
"4450","Bibiani/Anhwiaso/ Bekwai",NA,NA
"4451","Adentan Municipal",NA,NA
"4452","",NA,NA
"4453","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4454","Ejura/Sekyedumase (Ejura)",-1.36796534061432,7.46287393569946
"4455","Abura/Asebu/ Kwaman",NA,NA
"4456","Wa Municipal",-2.28503036499023,10.0306215286255
"4457","Accra Metro",NA,NA
"4458","",NA,NA
"4459","Cape Coast",NA,NA
"4460","Accra Metro",NA,NA
"4461","Edina/Komm/ Eguafo",NA,NA
"4462","Kwahu South",NA,NA
"4463","Wassa West",NA,NA
"4464","Kwahu North",NA,NA
"4465","Kwahu South",NA,NA
"4466","Kpando",NA,NA
"4467","Kumasi Metro",-1.59718716144562,6.68205976486206
"4468","Kumasi Metro",NA,NA
"4469","Sawla/Tuna/ Kariba",NA,NA
"4470","KUMASI METRO",NA,NA
"4471","Kumasi Metro",-1.59718716144562,6.68205976486206
"4472","Gomoa",NA,NA
"4473","Accra Metro",NA,NA
"4474","Pru",NA,NA
"4475","Sunyani Municipal",NA,NA
"4476","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"4477","Kumasi Metro",NA,NA
"4478","Asuogyaman",NA,NA
"4479","Gomoa",NA,NA
"4480","Kasena-Nankani",NA,NA
"4481","Amenfi East",NA,NA
"4482","Accra Metro",NA,NA
"4483","Hohoe",NA,NA
"4484","South Tongu",NA,NA
"4485","Atwima Nwabiagya",NA,NA
"4486","Abura/Asebu/ Kwaman",NA,NA
"4487","Adaklu-Anyigbe",NA,NA
"4488","Ajumako/ Enyan/Esiam",NA,NA
"4489","Lawra",NA,NA
"4490","Ga East (Abokobi)",-0.241145879030228,5.72114276885986
"4491","Offinso",NA,NA
"4492","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686
"4493","Tema",NA,NA
"4494","Asutifi",NA,NA
"4495","Jasikan",NA,NA
"4496","Biakoye",NA,NA
"4497","",NA,NA
"4498","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"4499","Sene",NA,NA
"4500","Builsa",NA,NA
"4501","Bongo",NA,NA
"4502","Kwahu North",NA,NA
"4503","Kpando",NA,NA
"4504","Krachi West",NA,NA
"4505","Asante Akim North",NA,NA
"4506","Techiman",-1.94484198093414,7.67761468887329
"4507","Jasikan",NA,NA
"4508","Nkoranza",NA,NA
"4509","Cape Coast",NA,NA
"4510","Asante Akim North",NA,NA
"4511","Sekyere East",NA,NA
"4512","Agona Swedru",NA,NA
"4513","Pru",NA,NA
"4514","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"4515","New Juaben",NA,NA
"4516","Sekyere West",NA,NA
"4517","Jomoro",NA,NA
"4518","Atebubu",-1.0652015209198,7.67559051513672
"4519","Twifo Heman",NA,NA
"4520","Edina/Komm/ Eguafo",NA,NA
"4521","Bibiani/Anhwiaso/ Bekwai",NA,NA
"4522","",NA,NA
"4523","Cape Coast",NA,NA
"4524","North Tongu",NA,NA
"4525","Tema",-0.0500882156193256,5.69031476974487
"4526","Dormaa",NA,NA
"4527","Atebubu",-1.0652015209198,7.67559051513672
"4528","Abura/Asebu/ Kwaman",NA,NA
"4529","Talensi Nabdam",NA,NA
"4530","ACCRA METRO",NA,NA
"4531","New Juaben",NA,NA
"4532","Kumasi Metro",-1.59718716144562,6.68205976486206
"4533","Accra Metro",NA,NA
"4534","Kwabre",NA,NA
"4535","Assin North",NA,NA
"4536","Gomoa",NA,NA
"4537","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"4538","Wenchi Municipal",NA,NA
"4539","Asuogyaman",NA,NA
"4540","Kumasi Metro",-1.59718716144562,6.68205976486206
"4541","Techiman Municipal",NA,NA
"4542","Yilo Krobo",NA,NA
"4543","Asante Akim North",NA,NA
"4544","Nzema East",NA,NA
"4545","Adansi South",NA,NA
"4546","Adansi North",NA,NA
"4547","Bosomtwe",NA,NA
"4548","JAMAN NORTH",NA,NA
"4549","Asutifi",NA,NA
"4550","Ga South",NA,NA
"4551","Asante Akim South",NA,NA
"4552","Bawku West",NA,NA
"4553","Dormaa",NA,NA
"4554","",NA,NA
"4555","Sekyere West",NA,NA
"4556","North Tongu",NA,NA
"4557","Fanteakwa",NA,NA
"4558","WA MUNICIPAL",NA,NA
"4559","Kwaebibirem",NA,NA
"4560","LEKMA",NA,NA
"4561","Assin South",NA,NA
"4562","New Juaben",NA,NA
"4563","Kwahu West Municipal",NA,NA
"4564","Cape Coast",NA,NA
"4565","Kpando",NA,NA
"4566","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"4567","Kwaebibirem",NA,NA
"4568","Suhum/Kraboa Coaltar",NA,NA
"4569","Ketu (Denu)",1.03270864486694,6.11122751235962
"4570","Offinso",NA,NA
"4571","Kasena-Nankani",NA,NA
"4572","Sunyani Municipal",NA,NA
"4573","Kwahu South",NA,NA
"4574","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4575","Amansie East",NA,NA
"4576","Edina/Komm/ Eguafo",NA,NA
"4577","Fanteakwa",NA,NA
"4578","Ga East (Abokobi)",-0.241145879030228,5.72114276885986
"4579","Tamale",-0.784348249435425,9.38335132598877
"4580","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"4581","Ho Municipal",0.526142239570618,6.71760702133179
"4582","Ajumako/ Enyan/Esiam",NA,NA
"4583","Ketu North",NA,NA
"4584","Tamale",-0.784348249435425,9.38335132598877
"4585","Accra Metro",NA,NA
"4586","Sunyani Municipal",NA,NA
"4587","Techiman Municipal",NA,NA
"4588","Asante Akim South",NA,NA
"4589","Tamale Metro",NA,NA
"4590","Yilo Krobo",NA,NA
"4591","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4592","Mfantsiman",NA,NA
"4593","Tamale Metro",NA,NA
"4594","Accra Metro",NA,NA
"4595","",NA,NA
"4596","Akwapim North",NA,NA
"4597","Cape Coast",NA,NA
"4598","Ga West",NA,NA
"4599","Ho Municipal",NA,NA
"4600","Kumasi Metro",NA,NA
"4601","Upper Denkyira",NA,NA
"4602","Garu Tempani",NA,NA
"4603","Bole",NA,NA
"4604","Sekyere East",NA,NA
"4605","Tain",NA,NA
"4606","Birim South",NA,NA
"4607","Shama Ahanta East",NA,NA
"4608","East Akim",NA,NA
"4609","Bawku East",NA,NA
"4610","Accra Metro",NA,NA
"4611","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"4612","South Tongu",NA,NA
"4613","New Juaben",NA,NA
"4614","Savelugu-Nanton",NA,NA
"4615","Ejisu Juaben",NA,NA
"4616","Ahanta West",NA,NA
"4617","Accra Metro",NA,NA
"4618","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"4619","Hohoe",NA,NA
"4620","KUMASI METRO",NA,NA
"4621","Accra Metro",NA,NA
"4622","Ahafo Ano South",NA,NA
"4623","Keta",NA,NA
"4624","ACCRA METRO",NA,NA
"4625","Bosomtwe/Atwima/ Kwanwoma",NA,NA
"4626","Accra Metro",NA,NA
"4627","West Gonja",NA,NA
"4628","Ajumako/ Enyan/Esiam",NA,NA
"4629","Wenchi Municipal",NA,NA
"4630","Kumasi Metro",-1.59718716144562,6.68205976486206
"4631","Tano North",NA,NA
"4632","Suhum/Kraboa Coaltar",NA,NA
"4633","Ho West",NA,NA
"4634","Krachi West",NA,NA
"4635","New Juaben",NA,NA
"4636","Abura/Asebu/ Kwaman",NA,NA
"4637","Accra Metro",NA,NA
"4638","Gomoa",NA,NA
"4639","South Dayi",NA,NA
"4640","Kwahu South",NA,NA
"4641","Bunkrupgu-Yunguo",NA,NA
"4642","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"4643","Ketu",NA,NA
"4644","Hohoe",0.466238558292389,7.03059482574463
"4645","Birim North",NA,NA
"4646","South Tongu",NA,NA
"4647","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4648","Sunyani Municipal",NA,NA
"4649","Awutu/Efutu/ Senya",NA,NA
"4650","Tano North",NA,NA
"4651","Tolon Kumbungu",NA,NA
"4652","Afigya Sekyere",NA,NA
"4653","Asunafo South",NA,NA
"4654","Akwapim North",NA,NA
"4655","Ahafo Ano South",NA,NA
"4656","Ga East",NA,NA
"4657","East Akim",NA,NA
"4658","Abura/Asebu/ Kwaman",NA,NA
"4659","Awutu/Efutu/ Senya",NA,NA
"4660","Kwahu South",NA,NA
"4661","Shama Ahanta East",NA,NA
"4662","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4663","Tamale Metro",NA,NA
"4664","Asunafo North",NA,NA
"4665","Ejura/Sekyedumase",NA,NA
"4666","Tano South",NA,NA
"4667","Zabzugu Tatale",NA,NA
"4668","MFANTSIMAN",NA,NA
"4669","Kwahu South",NA,NA
"4670","Wenchi Municipal",NA,NA
"4671","Nadowli",NA,NA
"4672","",NA,NA
"4673","Wa West",NA,NA
"4674","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"4675","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"4676","East Mamprusi",NA,NA
"4677","Tamale Metro",NA,NA
"4678","Asuogyaman",NA,NA
"4679","Obuasi Municipal",NA,NA
"4680","North Tongu",NA,NA
"4681","Jasikan",NA,NA
"4682","Ahafo Ano North",NA,NA
"4683","Ketu North",NA,NA
"4684","Asuogyaman",NA,NA
"4685","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4686","Tamale",-0.784348249435425,9.38335132598877
"4687","Dangme West",NA,NA
"4688","Birim South",NA,NA
"4689","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4690","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4691","Ahafo Ano North",NA,NA
"4692","Garu Tempani",NA,NA
"4693","Birim South",NA,NA
"4694","Nzema East (Axim)",-2.31180214881897,5.14122581481934
"4695","Techiman",-1.94484198093414,7.67761468887329
"4696","Dangme East",NA,NA
"4697","Upper Denkyira",NA,NA
"4698","",NA,NA
"4699","Adaklu-Anyigbe",NA,NA
"4700","Adansi North",NA,NA
"4701","East Gonja",NA,NA
"4702","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4703","Mophor Wassa East",NA,NA
"4704","Accra Metro",NA,NA
"4705","Mfantsiman",NA,NA
"4706","Ketu-South",NA,NA
"4707","Sekyere West",NA,NA
"4708","Bibiani/Anhwiaso/ Bekwai",NA,NA
"4709","Tamale",-0.784348249435425,9.38335132598877
"4710","Nadowli",-2.42762446403503,10.362509727478
"4711","",NA,NA
"4712","Ejura/Sekyedumase",NA,NA
"4713","Kumasi Metro",-1.59718716144562,6.68205976486206
"4714","Hohoe",0.466238558292389,7.03059482574463
"4715","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4716","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"4717","Tamale Metro",NA,NA
"4718","Sisala East",NA,NA
"4719","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4720","Sunyani Municipal",NA,NA
"4721","Sunyani Municipal",NA,NA
"4722","Kumasi Metro",-1.59718716144562,6.68205976486206
"4723","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"4724","Bosomtwe/Atwima/ Kwanwoma",NA,NA
"4725","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"4726","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323
"4727","Nzema East",NA,NA
"4728","North Tongu",NA,NA
"4729","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"4730","MANYA KROBO",NA,NA
"4731","Accra Metro",NA,NA
"4732","Birim North",NA,NA
"4733","Akwapim North",NA,NA
"4734","WEST AKIM",NA,NA
"4735","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"4736","Kadjebi",0.496497511863708,7.72158908843994
"4737","Sekyere West",NA,NA
"4738","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4739","East Gonja",NA,NA
"4740","Gomoa",NA,NA
"4741","Accra Metro",NA,NA
"4742","Wa Municipal",NA,NA
"4743","Birim South",NA,NA
"4744","Birim North",NA,NA
"4745","Accra Metro",NA,NA
"4746","Kumasi Metro",-1.59718716144562,6.68205976486206
"4747","Hohoe",NA,NA
"4748","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4749","Abura/Asebu/ Kwaman",NA,NA
"4750","Birim North",NA,NA
"4751","Ketu",NA,NA
"4752","Accra Metro",NA,NA
"4753","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4754","East Akim",NA,NA
"4755","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4756","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"4757","Kumasi Metro",-1.59718716144562,6.68205976486206
"4758","Sisala East",NA,NA
"4759","Dangme East",NA,NA
"4760","Ho Municipal",0.526142239570618,6.71760702133179
"4761","Asuogyaman",NA,NA
"4762","Kwahu South",NA,NA
"4763","Kumasi Metro",NA,NA
"4764","Ketu North",NA,NA
"4765","Ketu (Denu)",1.03270864486694,6.11122751235962
"4766","Akwapim North",NA,NA
"4767","",NA,NA
"4768","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"4769","Amansie East",NA,NA
"4770","Abura/Asebu/ Kwaman",NA,NA
"4771","Tano North",NA,NA
"4772","Techiman Municipal",NA,NA
"4773","Techiman Municipal",NA,NA
"4774","Amansie East",NA,NA
"4775","Kumasi Metro",-1.59718716144562,6.68205976486206
"4776","",NA,NA
"4777","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315
"4778","Kumasi Metro",-1.59718716144562,6.68205976486206
"4779","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"4780","",NA,NA
"4781","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4782","Obuasi Municipal",NA,NA
"4783","Tamale Metro",NA,NA
"4784","",NA,NA
"4785","Bolgatanga",NA,NA
"4786","Abura/Asebu/Kwamankese (Abura Dunkwa)",-1.19708836078644,5.13000059127808
"4787","Jirapa/ Lambussie",NA,NA
"4788","",NA,NA
"4789","Afigya Sekyere",NA,NA
"4790","Juaboso",NA,NA
"4791","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4792","Awutu/Efutu/ Senya",NA,NA
"4793","New Juaben",NA,NA
"4794","Suhum/Kraboa Coaltar",NA,NA
"4795","Dangme East",NA,NA
"4796","",NA,NA
"4797","Ashaiman Municipal",NA,NA
"4798","Asante Akim North",NA,NA
"4799","Asokore Mampong Municipal",NA,NA
"4800","East Akim",NA,NA
"4801","Tolon Kumbungu",NA,NA
"4802","Tamale Metro",NA,NA
"4803","Atwima Mponua",NA,NA
"4804","Sekyere East",NA,NA
"4805","Kwahu South",NA,NA
"4806","Wassa West",NA,NA
"4807","Kadjebi",NA,NA
"4808","Asante Akim North",NA,NA
"4809","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"4810","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"4811","Bawku East",NA,NA
"4812","Bunkrupgu-Yunguo",NA,NA
"4813","Akwapim North",NA,NA
"4814","Accra Metro",NA,NA
"4815","Mophor Wassa East",NA,NA
"4816","Asuogyaman",NA,NA
"4817","Hohoe",NA,NA
"4818","Kumasi Metro",-1.59718716144562,6.68205976486206
"4819","Edina/Komm/ Eguafo",NA,NA
"4820","Accra Metro",NA,NA
"4821","Akwapim North",NA,NA
"4822","Kintampo North",NA,NA
"4823","Kintampo South",NA,NA
"4824","Sekyere East",NA,NA
"4825","Tamale Metro",NA,NA
"4826","Tema",-0.0500882156193256,5.69031476974487
"4827","Tamale Metro",NA,NA
"4828","Kasena-Nankani",NA,NA
"4829","Wassa West",NA,NA
"4830","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4831","Tano South",NA,NA
"4832","Atwima Mponua",NA,NA
"4833","West Mamprusi",NA,NA
"4834","Mfantsiman",NA,NA
"4835","Sunyani Municipal",NA,NA
"4836","Lawra",NA,NA
"4837","Accra Metro",NA,NA
"4838","Abura/Asebu/ Kwaman",NA,NA
"4839","Kumasi Metro",NA,NA
"4840","Jirapa/ Lambussie",NA,NA
"4841","Kasena-Nankani",NA,NA
"4842","Asuogyaman",NA,NA
"4843","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4844","Asante Akim South",NA,NA
"4845","Kumasi Metro",-1.59718716144562,6.68205976486206
"4846","Kwabre",NA,NA
"4847","Tamale Metro",NA,NA
"4848","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4849","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"4850","Kumasi Metro",-1.59718716144562,6.68205976486206
"4851","Tarkwa Nsuaem*",NA,NA
"4852","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4853","Pru",NA,NA
"4854","",NA,NA
"4855","Wa Municipal",-2.28503036499023,10.0306215286255
"4856","Fanteakwa",NA,NA
"4857","Asante Akim North",NA,NA
"4858","Asante Akim North",NA,NA
"4859","Nanumba South",NA,NA
"4860","Assin North",NA,NA
"4861","Atwima Nwabiagya",NA,NA
"4862","South Dayi",NA,NA
"4863","Asokore Mampong Municipal",NA,NA
"4864","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4865","Lower Denkyira",NA,NA
"4866","East Akim",NA,NA
"4867","Tamale Metro",NA,NA
"4868","Kwahu North",NA,NA
"4869","Jomoro",NA,NA
"4870","Kpando",NA,NA
"4871","Tamale Metro",NA,NA
"4872","Tamale Metro",NA,NA
"4873","Akwapim South",NA,NA
"4874","Cape Coast",NA,NA
"4875","Kwaebibirem",NA,NA
"4876","Hohoe",NA,NA
"4877","New Juaben",NA,NA
"4878","Kwabre",NA,NA
"4879","Kumasi Metro",-1.59718716144562,6.68205976486206
"4880","New Juaben",NA,NA
"4881","Keta",0.853055775165558,5.90746402740479
"4882","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"4883","",NA,NA
"4884","Keta",NA,NA
"4885","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4886","Kumasi Metro",-1.59718716144562,6.68205976486206
"4887","Tema",-0.0500882156193256,5.69031476974487
"4888","Techiman Municipal",NA,NA
"4889","Obuasi Municipal",NA,NA
"4890","Afigya Sekyere",NA,NA
"4891","Ho Municipal",NA,NA
"4892","Abura/Asebu/ Kwaman",NA,NA
"4893","Pru",NA,NA
"4894","Bibiani/Anhwiaso/ Bekwai",NA,NA
"4895","Accra Metro",NA,NA
"4896","Jasikan",NA,NA
"4897","Sunyani Municipal",NA,NA
"4898","Akwapim North",NA,NA
"4899","Wassa West",NA,NA
"4900","Assin North",NA,NA
"4901","Atwima Nwabiagya",NA,NA
"4902","Cape Coast",NA,NA
"4903","Accra Metro",NA,NA
"4904","Amenfi West",NA,NA
"4905","Mfantsiman",NA,NA
"4906","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4907","Kwahu South",NA,NA
"4908","Kumasi Metro",NA,NA
"4909","Sunyani Municipal",NA,NA
"4910","Asuogyaman",NA,NA
"4911","Bia",NA,NA
"4912","Nanumba South",NA,NA
"4913","Birim South",NA,NA
"4914","Wa Municipal",-2.28503036499023,10.0306215286255
"4915","Techiman",-1.94484198093414,7.67761468887329
"4916","",NA,NA
"4917","Atwima Mponua",NA,NA
"4918","Asunafo North",NA,NA
"4919","Lawra",NA,NA
"4920","Kwaebibirem",NA,NA
"4921","Atwima Mponua",NA,NA
"4922","Suhum/Kraboa Coaltar",NA,NA
"4923","Bawku East",NA,NA
"4924","Shama Ahanta East",NA,NA
"4925","Kwaebibirem",NA,NA
"4926","",NA,NA
"4927","Kwahu South",NA,NA
"4928","Asokore Mampong Municipal",NA,NA
"4929","Awutu/Efutu/ Senya",NA,NA
"4930","",NA,NA
"4931","Birim South",NA,NA
"4932","Hohoe",NA,NA
"4933","",NA,NA
"4934","New Juaben",NA,NA
"4935","Amansie West",NA,NA
"4936","Kumasi Metro",-1.59718716144562,6.68205976486206
"4937","Tamale",-0.784348249435425,9.38335132598877
"4938","Tain",NA,NA
"4939","Accra Metro",NA,NA
"4940","Dangme East",NA,NA
"4941","Asokore Mampong Municipal",NA,NA
"4942","Adaklu-Anyigbe",NA,NA
"4943","Tamale Metro",NA,NA
"4944","Akwapim South",NA,NA
"4945","",NA,NA
"4946","",NA,NA
"4947","KUMASI METRO",NA,NA
"4948","Kumasi Metro",-1.59718716144562,6.68205976486206
"4949","Central Gonja",NA,NA
"4950","New Juaben",NA,NA
"4951","West Akim",NA,NA
"4952","Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315
"4953","Kwahu South",NA,NA
"4954","Twifo Heman",NA,NA
"4955","North Tongu",NA,NA
"4956","Kintampo North",NA,NA
"4957","Assin South",NA,NA
"4958","Sunyani Municipal",NA,NA
"4959","East Akim",NA,NA
"4960","Sisala/Tumu (Tumu)",-1.73106586933136,10.5741777420044
"4961","Tain",NA,NA
"4962","Cape Coast",NA,NA
"4963","Akwapim North",NA,NA
"4964","Bunkrupgu-Yunguo",NA,NA
"4965","Shama Ahanta East",NA,NA
"4966","Dangme West",NA,NA
"4967","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4968","North Tongu",NA,NA
"4969","Kumasi Metro",-1.59718716144562,6.68205976486206
"4970","Nzema East",NA,NA
"4971","Kumasi Metro",-1.59718716144562,6.68205976486206
"4972","Sekyere West",NA,NA
"4973","Tain",NA,NA
"4974","Wenchi Municipal",NA,NA
"4975","Saboba/ Chereponi",NA,NA
"4976","Techiman",-1.94484198093414,7.67761468887329
"4977","Kpando",0.267385125160217,6.89685153961182
"4978","Keta",NA,NA
"4979","Atwima Nwabiagya",NA,NA
"4980","Aowin Suaman",NA,NA
"4981","",NA,NA
"4982","Nzema East",NA,NA
"4983","Keta",NA,NA
"4984","Kumasi Metro",-1.59718716144562,6.68205976486206
"4985","Nzema East",NA,NA
"4986","Amenfi West",NA,NA
"4987","Accra Metropolitan",-0.197115257382393,5.6073956489563
"4988","Bosomtwe",NA,NA
"4989","Birim South",NA,NA
"4990","",NA,NA
"4991","Kwabre",NA,NA
"4992","Atebubu",-1.0652015209198,7.67559051513672
"4993","Sunyani Municipal",NA,NA
"4994","Tamale Metro",NA,NA
"4995","",NA,NA
"4996","Abura/Asebu/ Kwaman",NA,NA
"4997","Akwapim South",NA,NA
"4998","New Juaben",NA,NA
"4999","Dangme West",NA,NA
"5000","Dangme East",NA,NA
"5001","Kwahu South",NA,NA
